rid,graph_1,graph_2,cat_1,cat_2,type_cstr_1,cstr_1,type_cstr_2,cstr_2,complexite,orientation
r9835,dégraissage,dégraissement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r9837,dégraissage,dégraisseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r9838,dégraissage,dégraisseuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r9840,dégraissement,dégraisseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r9841,dégraissement,dégraisseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r9843,dégraisseur,dégraisseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r9861,dégrossissage,dégrossissement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r9874,dégustateur,dégustatif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r9875,dégustateur,dégustation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r9876,dégustateur,dégustatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r9879,dégustatif,dégustation,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r9880,dégustatif,dégustatrice,Adj,Nf,suf,Xif,suf,Xrice,simple,indirect
r9882,dégustation,dégustatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r9895,déificateur,déification,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r9900,déjaugeage,déjaugement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r9916,délaissement,délaisseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r9918,délaisseur,délaisseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r9921,délaitage,délaiteuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r9985,démarcatif,démarcation,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r9988,démarchage,démarcheur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r9989,démarchage,démarcheuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r9992,démarcheur,démarcheuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r9995,démariage,démarieuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r9999,démarquage,démarqueur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10003,démarrage,démarreur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10018,démerdeur,démerdeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10023,déminage,démineur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10041,démodulateur,démodulation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10047,démolissage,démolissement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10048,démolissage,démolisseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10049,démolissage,démolisseuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r10051,démolissement,démolisseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10052,démolissement,démolisseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r10054,démolisseur,démolisseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10062,démonstrateur,démonstratif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r10063,démonstrateur,démonstration,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10064,démonstrateur,démonstratrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r10067,démonstratif,démonstratrice,Adj,Nf,suf,Xif,suf,Xrice,simple,indirect
r10068,démonstration,démonstratrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r10073,démontage,démonteur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10074,démontage,démonteuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r10076,démonteur,démonteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10079,démoralisateur,démoralisation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10080,démoralisateur,démoralisatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r10082,démoralisation,démoralisatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r10094,démystificateur,démystification,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10095,démystificateur,démystificatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r10097,démystification,démystificatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r10107,déménagement,déménageur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10108,déménagement,déménageuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r10110,déménageur,déménageuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10115,démêlage,démêleur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10118,démêleur,démêleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10133,déniaiseur,déniaiseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10149,dénominateur,dénominatif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r10160,dénonciateur,dénonciation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10161,dénonciateur,dénonciatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r10163,dénonciation,dénonciatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r10167,dénotatif,dénotation,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r10172,dénouement,dénoueur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10176,dénoyautage,dénoyauteuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r10178,dénoyauteur,dénoyauteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10194,dépannage,dépanneur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10195,dépannage,dépanneuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r10198,dépanneur,dépanneuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10208,départage,département,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10218,dépavage,dépavement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10220,dépavage,dépaveur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10222,dépavement,dépaveur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10226,dépeceur,dépeceuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10228,dépeceuse,dépeçage,Nf,Nm,suf,Xeuse,suf,Xage,simple,indirect
r10231,dépendeur,dépendeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10236,dépenseur,dépensif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r10243,déphasage,déphaseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10252,dépilage,dépilation,Nm,Nf,suf,Xage,suf,Xion,simple,indirect
r10255,dépilatif,dépilation,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r10262,dépistage,dépisteur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10266,dépisteur,dépisteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10273,déplacement,déplaceur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10274,déplacement,déplaceuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r10277,déplaceur,déplaceuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10289,déplorateur,déploration,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10299,dépolissage,dépolissement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10308,déportation,déportement,Nf,Nm,suf,Xion,suf,Xment,simple,indirect
r10319,dépositeur,déposition,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10320,dépositeur,dépositrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r10322,déposition,dépositrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r10325,dépotage,dépotement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10328,dépouillage,dépouillement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10330,dépouillage,dépouilleur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10333,dépouillement,dépouilleur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10336,dépoussiérage,dépoussiéreur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10337,dépoussiérage,dépoussiéreuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r10339,dépoussiéreur,dépoussiéreuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10342,dépravateur,dépravation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10343,dépravateur,dépravatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r10345,dépravation,dépravatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r10348,dépresseur,dépressif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r10349,dépresseur,dépression,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10365,dépréciateur,dépréciatif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r10366,dépréciateur,dépréciation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10367,dépréciateur,dépréciatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r10370,dépréciatif,dépréciation,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r10371,dépréciatif,dépréciatrice,Adj,Nf,suf,Xif,suf,Xrice,simple,indirect
r10372,dépréciation,dépréciatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r10379,dépucelage,dépuceleur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10383,dépurateur,dépuratif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r10384,dépurateur,dépuration,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10397,dépêchement,dépêcheur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10398,dépêchement,dépêcheuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r10401,dépêcheur,dépêcheuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10407,déracinement,déracineur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10408,déracinement,déracineuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r10410,déracineur,déracineuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10416,déraillement,dérailleur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10422,déraisonnement,déraisonneur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10429,dérangement,dérangeur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10430,dérangement,dérangeuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r10432,dérangeur,dérangeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10434,dérapage,dérapement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10446,dériseur,dérision,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10449,dérivatif,dérivation,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r10451,dérivation,dériveur,Nf,Nm,suf,Xion,suf,Xeur,simple,indirect
r10463,dérochage,dérochement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10466,dérogataire,dérogation,Adj,Nf,suf,Xaire,suf,Xion,simple,indirect
r10469,dérogatif,dérogation,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r10474,dérouillage,dérouillement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10476,dérouillage,dérouilleuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r10478,dérouillement,dérouilleuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r10482,déroulage,déroulement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10484,déroulage,dérouleur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10485,déroulage,dérouleuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r10487,déroulement,dérouleur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10488,déroulement,dérouleuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r10491,dérouleur,dérouleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10493,déroutage,déroutement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10524,désagrégateur,désagrégatif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r10525,désagrégateur,désagrégation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10528,désagrégatif,désagrégation,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r10554,désapprobateur,désapprobation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10555,désapprobateur,désapprobatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r10558,désapprobatif,désapprobation,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r10559,désapprobatif,désapprobatrice,Adj,Nf,suf,Xif,suf,Xrice,simple,indirect
r10560,désapprobation,désapprobatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r10566,désargentage,désargentement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10568,désargentage,désargenteur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10569,désargentation,désargentement,Nf,Nm,suf,Xion,suf,Xment,simple,indirect
r10571,désargentation,désargenteur,Nf,Nm,suf,Xion,suf,Xeur,simple,indirect
r10573,désargentement,désargenteur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10590,désaxage,désaxement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10614,désenchantement,désenchanteur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10637,désensibilisateur,désensibilisation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10651,déserteur,déserteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10652,déserteur,désertion,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10660,déshabillage,déshabillement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10683,désignateur,désignatif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r10684,désignateur,désignation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10687,désignatif,désignation,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r10698,désinfecteur,désinfection,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10703,désintégrateur,désintégration,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10711,désireur,désireuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10714,désobstructif,désobstruction,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r10719,désodorisation,désodoriseur,Nf,Nm,suf,Xion,suf,Xeur,simple,indirect
r10720,désodorisation,désodoriseuse,Nf,Nf,suf,Xion,suf,Xeuse,simple,indirect
r10722,désodoriseur,désodoriseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10733,désopilatif,désopilation,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r10735,désopilation,désopilement,Nf,Nm,suf,Xion,suf,Xment,simple,indirect
r10743,désorientation,désorientement,Nf,Nm,suf,Xion,suf,Xment,simple,indirect
r10746,désossage,désossement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10770,déséquilibrage,déséquilibration,Nm,Nf,suf,Xage,suf,Xion,simple,indirect
r10771,déséquilibrage,déséquilibrement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10773,déséquilibration,déséquilibrement,Nf,Nm,suf,Xion,suf,Xment,simple,indirect
r10779,détachage,détachement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10781,détachage,détacheur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10782,détachage,détacheuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r10784,détachement,détacheur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10785,détachement,détacheuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r10787,détacheur,détacheuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10798,détectage,détecteur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10800,détecteur,détection,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10806,déteneur,déteneuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10811,détenteur,détention,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10812,détenteur,détentrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r10818,déterminatif,détermination,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r10824,déterrage,déterreur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10829,détestateur,détestation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10836,détonateur,détonation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10851,détracteur,détraction,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10852,détracteur,détractrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r10854,détraction,détractrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r10857,détraquage,détraqueur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10875,détroussement,détrousseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10885,dévalement,dévaleur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10895,développement,développeur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10907,déversement,déverseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10911,déviateur,déviation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10914,dévidage,dévidement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r10916,dévidage,dévideur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r10917,dévidage,dévideuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r10919,dévidement,dévideur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10920,dévidement,dévideuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r10922,dévideur,dévideuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10942,dévolutaire,dévolution,Adj,Nf,suf,Xaire,suf,Xion,simple,indirect
r10946,dévolutif,dévolution,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r10948,dévorateur,dévoration,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r10949,dévorateur,dévoratrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r10951,dévoration,dévoratrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r10955,dévorement,dévoreur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10956,dévorement,dévoreuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r10958,dévoreur,dévoreuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10973,dîneur,dîneuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10990,effacement,effaceur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r10991,effacement,effaceuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r10995,effaceur,effaceuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r10997,effaceuse,effaçage,Nf,Nm,suf,Xeuse,suf,Xage,simple,indirect
r11001,effarouchement,effaroucheur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11002,effarouchement,effaroucheuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r11005,effaroucheur,effaroucheuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r11010,effecteur,effectif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r11011,effectif,effection,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r11012,effectif,effectrice,Adj,Nf,suf,Xif,suf,Xrice,simple,indirect
r11014,effeuillage,effeuillement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r11016,effeuillage,effeuilleur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r11017,effeuillage,effeuilleuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r11019,effeuillement,effeuilleur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11020,effeuillement,effeuilleuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r11023,effeuilleur,effeuilleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r11027,effilage,effilement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r11029,effilage,effileur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r11030,effilage,effileuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r11032,effilement,effileur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11033,effilement,effileuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r11035,effileur,effileuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r11037,effilochage,effilochement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r11039,effilochage,effilocheur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r11040,effilochage,effilocheuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r11043,effilochement,effilocheur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11044,effilochement,effilocheuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r11048,effilocheur,effilocheuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r11051,effiloquage,effiloquement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r11053,effiloquage,effiloqueur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r11054,effiloquage,effiloqueuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r11057,effiloquement,effiloqueur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11058,effiloquement,effiloqueuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r11061,effiloqueur,effiloqueuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r11081,effusif,effusion,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r11083,effémination,efféminement,Nf,Nm,suf,Xion,suf,Xment,simple,indirect
r11093,emballage,emballement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r11094,emballage,emballeur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r11096,emballement,emballeur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11099,embarbouillage,embarbouillement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r11109,embarquement,embarqueur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11124,embauchage,embauchement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r11125,embauchage,embaucheur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r11126,embauchage,embaucheuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r11129,embauchement,embaucheur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11130,embauchement,embaucheuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r11133,embaucheur,embaucheuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r11137,embaumement,embaumeur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11138,embaumement,embaumeuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r11141,embaumeur,embaumeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r11147,embellissement,embellisseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11149,emberlificotage,emberlificotement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r11151,emberlificotage,emberlificoteur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r11153,emberlificotement,emberlificoteur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11167,emboiseur,emboiseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r11193,embouteillage,embouteillement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r11200,emboutissage,emboutisseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r11203,emboîtage,emboîtement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r11204,emboîtage,emboîteuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r11206,emboîtement,emboîteuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r11215,embrassement,embrasseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11216,embrassement,embrasseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r11220,embrasseur,embrasseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r11223,embrayage,embrayeur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r11235,embrouillage,embrouillement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r11237,embrouillage,embrouilleur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r11238,embrouillage,embrouilleuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r11243,embrouillement,embrouilleur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11244,embrouillement,embrouilleuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r11247,embrouilleur,embrouilleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r11271,embéguinage,embéguinement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r11276,embêtement,embêteur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11277,embêtement,embêteuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r11280,embêteur,embêteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r11283,emmagasinage,emmagasinement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r11287,emmaillotage,emmaillotement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r11289,emmaillotage,emmailloteur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r11290,emmaillotage,emmailloteuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r11293,emmaillotement,emmailloteur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11294,emmaillotement,emmailloteuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r11297,emmailloteur,emmailloteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r11301,emmaillottement,emmaillotteur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11302,emmaillottement,emmaillotteuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r11305,emmaillotteur,emmaillotteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r11309,emmanchement,emmancheur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11317,emmerdement,emmerdeur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11318,emmerdement,emmerdeuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r11322,emmerdeur,emmerdeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r11334,emmurage,emmurement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r11341,emménagement,emménageur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r11350,empaillage,empaillement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
